Category,Keyword,Tweet_Timestamp,Tweet_Content,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks,Lemmatized_Tweets,Clean_Tweets,Cleaned_Tweet_Emojified,Label
TopPost,#paris2024,08-08-2024,"Like mother, like son The Chopra family is a class act! #Paris2024 | #OlympicGames",663,4700,92000,mother son chopra family class act paris2024 olympicgames,"['mother', 'son', 'chopra', 'family', 'class', 'act', 'paris2024', 'olympicgames']",mother son chopra family class act paris2024 olympicgames,non-hate
TopPost,#paris2024,08-08-2024,"#GOLD AND AN #OLYMPICRECORD! Arshad Nadeem shines, earning #gold for Pakistan in men's javelin throw.@NOCPakistan | @worldathletics | #Athletics#Paris2024 | #Samsung | #TogetherforTomorrow",2200,6300,214000,gold olympicrecord arshad nadeem shine earning gold pakistan men javelin thrownocpakistan worldathletics athleticsparis2024 samsung togetherfortomorrow,"['gold', 'olympicrecord', 'arshad', 'nadeem', 'shine', 'earning', 'gold', 'pakistan', 'men', 'javelin', 'thrownocpakistan', 'worldathletics', 'athleticsparis2024', 'samsung', 'togetherfortomorrow']",🥇 olympicrecord arshad nadeem shine earning 🥇 pakistan men javelin thrownocpakistan worldathletics athleticsparis2024 samsung togetherfortomorrow,non-hate
TopPost,#paris2024,08-08-2024,That finish from Akani Simbine in the Men's 4x100m Relay heat He passed four other sprinters to take South Africa from sixth to second in a matter of seconds #Paris2024 | #CloserToYourChampions,1700,5300,438000,finish akani simbine men relay heat passed sprinter take south africa sixth second matter second paris2024 closertoyourchampions,"['finish', 'akani', 'simbine', 'men', 'relay', 'heat', 'passed', 'sprinter', 'take', 'south', 'africa', 'sixth', 'second', 'matter', 'second', 'paris2024', 'closertoyourchampions']",finish akani simbine men relay heat passed sprinter take south africa sixth second matter second paris2024 closertoyourchampions,hate
TopPost,#parisolympics,09-08-2024,THE CROWN SHE DESERVES.  #ParisOlympics,334,4100,50000,crown deserves parisolympics,"['crown', 'deserves', 'parisolympics']",crown deserves parisolympics,non-hate
TopPost,#parisolympics,08-08-2024,Ã¢Â€ÂœI feel like sheÃ¢Â€Â™s screaming through my soul!Ã¢Â€ÂDarrell Hill is FIRED UP watching Anna Hall put on a show in the heptathlon. #ParisOlympics  USA Network and Peacock,323,3500,414000,feel shes screaming souldarrell hill fired watching anna hall put show heptathlon parisolympics usa network peacock,"['feel', 'shes', 'screaming', 'souldarrell', 'hill', 'fired', 'watching', 'anna', 'hall', 'put', 'show', 'heptathlon', 'parisolympics', 'usa', 'network', 'peacock']",feel shes screaming souldarrell hill fired watching anna hall put show heptathlon parisolympics usa network peacock,non-hate
TopPost,#parisolympics,07-08-2024,Elmo thinks Rocco blinked. #ParisOlympics,5700,52000,6000000,elmo think rocco blinked parisolympics,"['elmo', 'think', 'rocco', 'blinked', 'parisolympics']",elmo think rocco blinked parisolympics,non-hate
TopPost,#olympics2024,08-08-2024,Team USA in the 4th quarter #TeamUSA #Olympics2024,0,1,46,team usa quarter teamusa olympics2024,"['team', 'usa', 'quarter', 'teamusa', 'olympics2024']",👥 usa quarter teamusa olympics2024,non-hate
TopPost,#olympics2024,08-08-2024,Golden boy @Neeraj_chopra1  has won a gold medal in the @Olympics .And  nominated for the world athlete of the year. This is a matter of great pride for our country India. Very very congratulations for the gold medal.#Olympics2024 #GOLD  #NeerajChopra #NeerajChopraWinsGold,0,1,291,golden boy neerajchopra1 gold medal olympics nominated world athlete year matter great pride country india congratulation gold medalolympics2024 gold neerajchopra neerajchoprawinsgold,"['golden', 'boy', 'neerajchopra1', 'gold', 'medal', 'olympics', 'nominated', 'world', 'athlete', 'year', 'matter', 'great', 'pride', 'country', 'india', 'congratulation', 'gold', 'medalolympics2024', 'gold', 'neerajchopra', 'neerajchoprawinsgold']",golden boy neerajchopra1 🥇 🏅 olympics nominated 🌎 athlete year matter great pride country india congratulation 🥇 medalolympics2024 🥇 neerajchopra neerajchoprawinsgold,non-hate
TopPost,#paris2024,08-08-2024,"STAND UP AFRICA!!!! LETSILE TEBOGO HAS DONE IT FOR AFRICA!!!!Tebogo has taken down Noah Lyles to win the 200m Olympic title, running a new African Record of 19.46s to win GOLD for Botswana!!#Paris2024 #Olympics",3400,15000,767000,stand africa letsile tebogo done africatebogo taken noah lyles win olympic title running new african record win gold botswanaparis2024 olympics,"['stand', 'africa', 'letsile', 'tebogo', 'done', 'africatebogo', 'taken', 'noah', 'lyles', 'win', 'olympic', 'title', 'running', 'new', 'african', 'record', 'win', 'gold', 'botswanaparis2024', 'olympics']",stand africa letsile tebogo done africatebogo taken noah lyles 🏆 olympic title running new african 📈 🏆 🥇 botswanaparis2024 olympics,non-hate
TopPost,#paris2024,09-08-2024,"Neeraj Chopra said ""Javelin Throw is not popular in India and Pakistan. I know Arshad Nadeem worked very hard, it's a great news for him and for the people in Pakistan. He deserved to win tonight, we're both making our countries proud"" #Paris2024 #Olympics",1000,17000,167000,neeraj chopra said javelin throw popular india pakistan know arshad nadeem worked hard great news people pakistan deserved win tonight making country proud paris2024 olympics,"['neeraj', 'chopra', 'said', 'javelin', 'throw', 'popular', 'india', 'pakistan', 'know', 'arshad', 'nadeem', 'worked', 'hard', 'great', 'news', 'people', 'pakistan', 'deserved', 'win', 'tonight', 'making', 'country', 'proud', 'paris2024', 'olympics']",neeraj chopra said javelin throw popular india pakistan know arshad nadeem worked hard great news people pakistan deserved 🏆 tonight making country proud paris2024 olympics,non-hate
TopPost,#paris2024,08-08-2024,"Gave it their all. Hvala, Serbia  #Paris2024 x #Basketball",660,8100,297000,gave hvala serbia paris2024 basketball,"['gave', 'hvala', 'serbia', 'paris2024', 'basketball']",gave hvala serbia paris2024 basketball,non-hate
TopPost,#parisolympics,08-08-2024,GOLD IN WORLD RECORD TIME@GoSydGo is an Olympic champion once again!#ParisOlympics,5000,27000,807000,gold world record timegosydgo champion againparisolympics,"['gold', 'world', 'record', 'timegosydgo', 'champion', 'againparisolympics']",🥇 🌎 📈 timegosydgo 👑 againparisolympics,non-hate
TopPost,#parisolympics,08-08-2024,.@katieledecky answers the call The 14x Olympic medalist receives the news from @Robert_Finke that sheÃ¢Â€Â™ll be one of Team USAÃ¢Â€Â™s flag bearers at the Closing Ceremony. #ParisOlympics,1000,11000,462000,katieledecky answer call olympic medalist receives news robertfinke shell team usa flag bearer closing ceremony parisolympics,"['katieledecky', 'answer', 'call', 'olympic', 'medalist', 'receives', 'news', 'robertfinke', 'shell', 'team', 'usa', 'flag', 'bearer', 'closing', 'ceremony', 'parisolympics']",katieledecky answer call olympic medalist receives news robertfinke shell 👥 usa flag bearer closing ceremony parisolympics,non-hate
TopPost,#olympics2024,08-08-2024,My heart is full  #NeerajChopra #ArshadNadeem #Olympics2024,3,6,489,heart full neerajchopra arshadnadeem olympics2024,"['heart', 'full', 'neerajchopra', 'arshadnadeem', 'olympics2024']",heart full neerajchopra arshadnadeem olympics2024,non-hate
TopPost,#olympics2024,26-07-2024,Celine Dion at the opening ceremony of #Olympic at atlanta 1996.#Olympic2024 #OlympischeSpelen #Olympics #Olympics2024Paris #OlympicGames #Olympics2024,0,7,859,celine dion opening ceremony olympic atlanta olympischespelen olympics olympics2024paris olympicgames olympics2024,"['celine', 'dion', 'opening', 'ceremony', 'olympic', 'atlanta', 'olympischespelen', 'olympics', 'olympics2024paris', 'olympicgames', 'olympics2024']",celine dion opening ceremony olympic atlanta olympischespelen olympics olympics2024paris olympicgames olympics2024,non-hate
TopPost,#olympics2024,26-07-2024,Ã˜Â¹Ã™ÂÃ™Â…Ã˜Â§Ã™Â† Ã˜Â§Ã™Â„Ã™Â…Ã˜Â¬Ã˜Â¯ Ã™ÂˆÃ˜Â§Ã™Â„Ã˜ÂªÃ˜Â§Ã˜Â±Ã™ÂŠÃ˜Â® Ã™ÂˆÃ˜Â§Ã™Â„Ã˜Â­Ã˜Â¶Ã˜Â§Ã˜Â±Ã˜Â© Ã˜Â¹Ã™ÂÃ™Â…Ã˜Â§Ã™Â† Ã˜Â§Ã™Â„Ã˜Â§Ã™Â…Ã˜Â¨Ã˜Â±Ã˜Â§Ã˜Â·Ã™ÂˆÃ˜Â±Ã™ÂŠÃ˜Â© Ã˜Â§Ã™Â„Ã˜Â¹Ã™ÂÃ˜Â¸Ã™Â…Ã™Â‰#Ã˜Â§Ã™Â„Ã˜Â£Ã™Â„Ã˜Â¹Ã˜Â§Ã˜Â¨_Ã˜Â§Ã™Â„Ã˜Â£Ã™ÂˆÃ™Â„Ã™Â…Ã˜Â¨Ã™ÂŠÃ˜Â©Ã‚Â  #Ã˜Â¨Ã˜Â§Ã˜Â±Ã™ÂŠÃ˜Â³2024 #Olympics2024 | #Paris2024Ã‚Â #Ã˜Â³Ã™Â„Ã˜Â·Ã™Â†Ã˜Â©_Ã˜Â¹Ã™ÂÃ™Â…Ã˜Â§Ã™Â†,1,10,568,olympics2024 paris2024,"['olympics2024', 'paris2024']",olympics2024 paris2024,non-hate
TopPost,#olympics2024,09-08-2024,We made it again! Neeraj won silver in Paris Olympics 2024Ã¢Â€Â™s Javelin Throw! This victory marks the beginning IndiaÃ¢Â€Â™s silver hunt!#NeerajChopra #Cheer4Bharat #TeamIndia #ChakDeIndia #GoIndia #indiaolympics2024 #paris #Paris2024 #olympics2024 #OlympicGamesParis2024 #india,0,0,30,made neeraj silver paris olympics javelin throw victory mark beginning india silver huntneerajchopra cheer4bharat chakdeindia goindia indiaolympics2024 paris paris2024 olympics2024 india,"['made', 'neeraj', 'silver', 'paris', 'olympics', 'javelin', 'throw', 'victory', 'mark', 'beginning', 'india', 'silver', 'huntneerajchopra', 'cheer4bharat', 'chakdeindia', 'goindia', 'indiaolympics2024', 'paris', 'paris2024', 'olympics2024', 'india']",made neeraj silver paris olympics javelin throw victory mark beginning india silver huntneerajchopra cheer4bharat chakdeindia goindia indiaolympics2024 paris paris2024 olympics2024 india,non-hate
TopPost,#paris2024,09-08-2024,"Neeraj Chopra said ""Javelin Throw is not popular in India and Pakistan. I know Arshad Nadeem worked very hard, it's a great news for him and for the people in Pakistan. He deserved to win tonight, we're both making our countries proud"" #Paris2024 #Olympics",1000,17000,169000,neeraj chopra said javelin throw popular india pakistan know arshad nadeem worked hard great news people pakistan deserved win tonight making country proud paris2024 olympics,"['neeraj', 'chopra', 'said', 'javelin', 'throw', 'popular', 'india', 'pakistan', 'know', 'arshad', 'nadeem', 'worked', 'hard', 'great', 'news', 'people', 'pakistan', 'deserved', 'win', 'tonight', 'making', 'country', 'proud', 'paris2024', 'olympics']",neeraj chopra said javelin throw popular india pakistan know arshad nadeem worked hard great news people pakistan deserved 🏆 tonight making country proud paris2024 olympics,non-hate
TopPost,#paris2024,08-08-2024,"Letsile Tebogo, he did it for his mom, for his family, for Botswana and for all Africa   #Paris2024 #CloserToYourChampions",777,3600,111000,letsile tebogo mom family botswana africa paris2024 closertoyourchampions,"['letsile', 'tebogo', 'mom', 'family', 'botswana', 'africa', 'paris2024', 'closertoyourchampions']",letsile tebogo mom family botswana africa paris2024 closertoyourchampions,hate
TopPost,#paris2024,09-08-2024,Congratulations Arshad Nadeem secures Pakistan's first Olympics gold  medal since 1984 with a record . metres throw!Wishes from Sri Lanka #Paris2024  #Olympics  #Pakistan #ArshadNadeem  #OlympicGames  https://x.com/jana_shah/stat/jana_shah/status/1821635910024237283/video/1Ã¢Â€Â¦,142,1000,34000,congratulation arshad nadeem secures pakistan first olympics gold medal record metre throwwishes sri lanka paris2024 olympics pakistan arshadnadeem olympicgames,"['congratulation', 'arshad', 'nadeem', 'secures', 'pakistan', 'first', 'olympics', 'gold', 'medal', 'record', 'metre', 'throwwishes', 'sri', 'lanka', 'paris2024', 'olympics', 'pakistan', 'arshadnadeem', 'olympicgames']",congratulation arshad nadeem secures pakistan first olympics 🥇 🏅 📈 metre throwwishes sri lanka paris2024 olympics pakistan arshadnadeem olympicgames,non-hate
TopPost,#paris2024,08-08-2024,#GOLD! Veddriq Leonardo clinches gold for Indonesia in sport climbing men's speed with a personal best time of 4.75 seconds. @ifsclimbing | #SportClimbing | #Paris2024 | #Samsung | #TogetherForTomorrow,9300,13000,619000,gold veddriq leonardo clinch gold indonesia sport climbing men speed personal best time second ifsclimbing sportclimbing paris2024 samsung togetherfortomorrow,"['gold', 'veddriq', 'leonardo', 'clinch', 'gold', 'indonesia', 'sport', 'climbing', 'men', 'speed', 'personal', 'best', 'time', 'second', 'ifsclimbing', 'sportclimbing', 'paris2024', 'samsung', 'togetherfortomorrow']",🥇 veddriq leonardo clinch 🥇 indonesia sport climbing men speed personal best time second ifsclimbing sportclimbing paris2024 samsung togetherfortomorrow,non-hate
TopPost,#paris2024,08-08-2024,"BotswanaÃ¢Â€Â™s FIRST EVER Olympic gold!  Letsile Tebogo, history maker  #Olympics #Paris2024",787,4300,518000,botswana first ever olympic gold letsile tebogo history maker olympics paris2024,"['botswana', 'first', 'ever', 'olympic', 'gold', 'letsile', 'tebogo', 'history', 'maker', 'olympics', 'paris2024']",botswana first ever olympic 🥇 letsile tebogo history maker olympics paris2024,non-hate
TopPost,#parisolympics,08-08-2024,Gabby Thomas gets her national anthem moment on the women's 200m podium for Olympic gold  #ParisOlympics,1100,20000,393000,gabby thomas get national anthem moment woman podium olympic gold parisolympics,"['gabby', 'thomas', 'get', 'national', 'anthem', 'moment', 'woman', 'podium', 'olympic', 'gold', 'parisolympics']",gabby thomas get national anthem moment woman podium olympic 🥇 parisolympics,non-hate
TopPost,#parisolympics,06-08-2024,"Tara Davis-Woodhall, take a bow! With the longest jump of the morning, Tara advances to the final on Thursday! #ParisOlympics",125,755,38000,tara daviswoodhall take bow longest jump morning tara advance final thursday parisolympics,"['tara', 'daviswoodhall', 'take', 'bow', 'longest', 'jump', 'morning', 'tara', 'advance', 'final', 'thursday', 'parisolympics']",tara daviswoodhall take bow longest jump morning tara advance final thursday parisolympics,non-hate
TopPost,#parisolympics,08-08-2024,What a breakthrough for Anna Cockrell for her FIRST Olympic medal!  #ParisOlympics,1200,10000,135000,anna cockrell first olympic medal parisolympics,"['anna', 'cockrell', 'first', 'olympic', 'medal', 'parisolympics']",anna cockrell first olympic 🏅 parisolympics,non-hate
TopPost,#olympics2024,26-07-2024,Celine Dion at the opening ceremony of #Olympic at atlanta 1996.#Olympic2024 #OlympischeSpelen #Olympics #Olympics2024Paris #OlympicGames #Olympics2024,0,7,859,celine dion opening ceremony olympic atlanta olympischespelen olympics olympics2024paris olympicgames olympics2024,"['celine', 'dion', 'opening', 'ceremony', 'olympic', 'atlanta', 'olympischespelen', 'olympics', 'olympics2024paris', 'olympicgames', 'olympics2024']",celine dion opening ceremony olympic atlanta olympischespelen olympics olympics2024paris olympicgames olympics2024,non-hate
TopPost,#olympics2024,26-07-2024,Ã˜Â¹Ã™ÂÃ™Â…Ã˜Â§Ã™Â† Ã˜Â§Ã™Â„Ã™Â…Ã˜Â¬Ã˜Â¯ Ã™ÂˆÃ˜Â§Ã™Â„Ã˜ÂªÃ˜Â§Ã˜Â±Ã™ÂŠÃ˜Â® Ã™ÂˆÃ˜Â§Ã™Â„Ã˜Â­Ã˜Â¶Ã˜Â§Ã˜Â±Ã˜Â© Ã˜Â¹Ã™ÂÃ™Â…Ã˜Â§Ã™Â† Ã˜Â§Ã™Â„Ã˜Â§Ã™Â…Ã˜Â¨Ã˜Â±Ã˜Â§Ã˜Â·Ã™ÂˆÃ˜Â±Ã™ÂŠÃ˜Â© Ã˜Â§Ã™Â„Ã˜Â¹Ã™ÂÃ˜Â¸Ã™Â…Ã™Â‰#Ã˜Â§Ã™Â„Ã˜Â£Ã™Â„Ã˜Â¹Ã˜Â§Ã˜Â¨_Ã˜Â§Ã™Â„Ã˜Â£Ã™ÂˆÃ™Â„Ã™Â…Ã˜Â¨Ã™ÂŠÃ˜Â©Ã‚Â  #Ã˜Â¨Ã˜Â§Ã˜Â±Ã™ÂŠÃ˜Â³2024 #Olympics2024 | #Paris2024Ã‚Â #Ã˜Â³Ã™Â„Ã˜Â·Ã™Â†Ã˜Â©_Ã˜Â¹Ã™ÂÃ™Â…Ã˜Â§Ã™Â†,1,10,568,olympics2024 paris2024,"['olympics2024', 'paris2024']",olympics2024 paris2024,non-hate
TopPost,#olympics2024,26-07-2024,Can you think of a more ICONIC comeback?! #CelineDion just showed the kids how it is done as she hits those high notes on top of the Eiffel Tower! #Olympics #Olympics2024 #OlympicGames,0,15,1000,think iconic comeback celinedion showed kid done hit high note top eiffel tower olympics olympics2024 olympicgames,"['think', 'iconic', 'comeback', 'celinedion', 'showed', 'kid', 'done', 'hit', 'high', 'note', 'top', 'eiffel', 'tower', 'olympics', 'olympics2024', 'olympicgames']",think iconic comeback celinedion showed kid done hit high note top eiffel tower olympics olympics2024 olympicgames,non-hate
TopPost,#olympics2024,06-08-2024,And thatÃ¢Â€Â™s IT!!! #Olympics2024,0,3,648,thats olympics2024,"['thats', 'olympics2024']",thats olympics2024,non-hate
TopPost,#paris2024,09-08-2024,Congratulations Arshad Nadeem secures Pakistan's first Olympics gold  medal since 1984 with a record . metres throw!Wishes from Sri Lanka #Paris2024  #Olympics  #Pakistan #ArshadNadeem  #OlympicGames  https://x.com/jana_shah/stat/jana_shah/status/1821635910024237283/video/1Ã¢Â€Â¦,142,1000,3435000,congratulation arshad nadeem secures pakistan first olympics gold medal record metre throwwishes sri lanka paris2024 olympics pakistan arshadnadeem olympicgames,"['congratulation', 'arshad', 'nadeem', 'secures', 'pakistan', 'first', 'olympics', 'gold', 'medal', 'record', 'metre', 'throwwishes', 'sri', 'lanka', 'paris2024', 'olympics', 'pakistan', 'arshadnadeem', 'olympicgames']",congratulation arshad nadeem secures pakistan first olympics 🥇 🏅 📈 metre throwwishes sri lanka paris2024 olympics pakistan arshadnadeem olympicgames,non-hate
TopPost,#paris2024,07-08-2024,The celebration that keeps on giving #Paris2024,2700,22000,4800000,celebration keep giving paris2024,"['celebration', 'keep', 'giving', 'paris2024']",celebration keep giving paris2024,non-hate
TopPost,#paris2024,08-08-2024,"#Gold and an #OLYMPICRECORD! Rizki Juniansyah dominates, winning #gold for Indonesia in weightlifting men's 73kg.@NOCIndonesia1 | @iwfnet | #Weightlifting | #Paris2024 | #Samsung | #TogetherforTomorrow",5100,6900,277000,gold olympicrecord rizki juniansyah dominates winning gold indonesia weightlifting men iwfnet weightlifting paris2024 samsung togetherfortomorrow,"['gold', 'olympicrecord', 'rizki', 'juniansyah', 'dominates', 'winning', 'gold', 'indonesia', 'weightlifting', 'men', 'iwfnet', 'weightlifting', 'paris2024', 'samsung', 'togetherfortomorrow']",🥇 olympicrecord rizki juniansyah dominates winning 🥇 indonesia weightlifting men iwfnet weightlifting paris2024 samsung togetherfortomorrow,non-hate
TopPost,#paris2024,08-08-2024,"Gold then. Silver now. The consistency means more than the medal itself! Thank you for furthering the nationÃ¢Â€Â™s pride by 89.45mts, Neeraj! #WhistleForIndia #Paris2024 #Olympics",391,5800,166000,gold silver consistency mean medal thank furthering nation pride neeraj whistleforindia paris2024 olympics,"['gold', 'silver', 'consistency', 'mean', 'medal', 'thank', 'furthering', 'nation', 'pride', 'neeraj', 'whistleforindia', 'paris2024', 'olympics']",🥇 silver consistency mean 🏅 thank furthering nation pride neeraj whistleforindia paris2024 olympics,non-hate
TopPost,#parisolympics,07-08-2024,Cole Hocker's parents are all of America in admiration of this run! #ParisOlympics,371,4500,174000,cole hockers parent america admiration run parisolympics,"['cole', 'hockers', 'parent', 'america', 'admiration', 'run', 'parisolympics']",cole hockers parent america admiration run parisolympics,non-hate
TopPost,#parisolympics,08-08-2024,THAT GOLD MEDAL GAME FEELING.  #ParisOlympics,1200,9200,3900000,gold medal game feeling parisolympics,"['gold', 'medal', 'game', 'feeling', 'parisolympics']",🥇 🏅 🎮 feeling parisolympics,non-hate
TopPost,#parisolympics,07-08-2024,QUINCY HALL What a finish to win GOLD in the 400m!: @NBCOlympics & @peacock #ParisOlympics,2300,14000,651000,quincy finish win gold nbcolympics peacock parisolympics,"['quincy', 'finish', 'win', 'gold', 'nbcolympics', 'peacock', 'parisolympics']",quincy finish 🏆 🥇 nbcolympics peacock parisolympics,non-hate
TopPost,#olympics2024,08-08-2024,That was amazing!  It was amazing watching #Quincy_Hall  Not giving up and finding that last gear. Best one minute ever! #USA #Olympics2024,0,5,623,amazing amazing watching quincyhall giving finding last gear best minute ever usa olympics2024,"['amazing', 'amazing', 'watching', 'quincyhall', 'giving', 'finding', 'last', 'gear', 'best', 'minute', 'ever', 'usa', 'olympics2024']",amazing amazing watching quincyhall giving finding last gear best minute ever usa olympics2024,non-hate
TopPost,#olympics2024,08-08-2024,@ArshadOlympian1 has already broken Olympics record! Waiting for gold now! #ArshadNadeem #Olympics2024,0,0,168,arshadolympian1 already broken olympics record waiting gold arshadnadeem olympics2024,"['arshadolympian1', 'already', 'broken', 'olympics', 'record', 'waiting', 'gold', 'arshadnadeem', 'olympics2024']",arshadolympian1 already broken olympics 📈 waiting 🥇 arshadnadeem olympics2024,non-hate
TopPost,#olympics2024,26-07-2024,Ã™Â¾Ã˜Â±ÃšÂ†Ã™Â…Ã˜Â¯Ã˜Â§Ã˜Â±Ã˜Â§Ã™Â† Ã™ÂˆÃ˜Â·Ã™Â†#Ã˜Â¬Ã™ÂˆÃ˜Â§Ã™Â†Ã˜Â§Ã™Â†#olympics2024#Ã˜Â§Ã™ÂÃ˜ÂªÃ˜Â®Ã˜Â§Ã˜Â±Ã˜Â¢Ã™ÂÃ˜Â±Ã›ÂŒÃ™Â†Ã˜Â§Ã™Â†#Ã˜Â­Ã˜Â§Ã™Â„ Ã™Âˆ Ã˜Â¢Ã›ÂŒÃ™Â†Ã˜Â¯Ã™Â‡,3,7,543,olympics2024,['olympics2024'],olympics2024,non-hate
TopPost,#paris2024,08-08-2024,This was some generational cooking #Paris2024 x #Basketball,3500,19000,374000,generational cooking paris2024 basketball,"['generational', 'cooking', 'paris2024', 'basketball']",generational cooking paris2024 basketball,non-hate
TopPost,#paris2024,07-08-2024,More X symbols from the women losing to men in the womenÃ¢Â€Â™s boxing in #Paris2024. IÃ¢Â€Â™m here for this.  Peak the world ladies.,3800,25000,259000,x symbol woman losing men woman boxing paris2024 im peak world lady,"['x', 'symbol', 'woman', 'losing', 'men', 'woman', 'boxing', 'paris2024', 'im', 'peak', 'world', 'lady']",x symbol woman losing men woman boxing paris2024 im peak 🌎 lady,non-hate
TopPost,#paris2024,08-08-2024,An Olympic record and Pakistan's first-ever athletic gold Arshad Nadeem has made history! #BBCOlympics #Olympics #Paris2024,3300,14000,405000,olympic record pakistan firstever athletic gold arshad nadeem made history bbcolympics olympics paris2024,"['olympic', 'record', 'pakistan', 'firstever', 'athletic', 'gold', 'arshad', 'nadeem', 'made', 'history', 'bbcolympics', 'olympics', 'paris2024']",olympic 📈 pakistan firstever athletic 🥇 arshad nadeem made history bbcolympics olympics paris2024,non-hate
TopPost,#parisolympics,08-08-2024,Sam Watson breaks his own speed climbing world record to secure BRONZE at the #ParisOlympics!,158,1100,198000,sam watson break speed climbing world record secure bronze parisolympics,"['sam', 'watson', 'break', 'speed', 'climbing', 'world', 'record', 'secure', 'bronze', 'parisolympics']",sam watson break speed climbing 🌎 📈 secure bronze parisolympics,non-hate
TopPost,#parisolympics,09-08-2024,Buckets and baguettes. Steph Curry is happy to be in Paris.  #ParisOlympics,82,597,70000,bucket baguette steph curry happy paris parisolympics,"['bucket', 'baguette', 'steph', 'curry', 'happy', 'paris', 'parisolympics']",bucket baguette steph curry happy paris parisolympics,non-hate
TopPost,#olympics2024,03-08-2024,"Korean shooter Kim Yeji. She has the best aura! Always keep shining! Turkish shooter Yusuf DikeÃƒÂ§. No lens, no headphones, just vibes. And heÃ¢Â€Â™s a cat person! #kimyeji #yusufdikeÃƒÂ§ #olympics2024 #paris2024",596,4200,216000,korean shooter kim yeji best aura always keep shining turkish shooter yusuf dike lens headphone vibe cat person kimyeji olympics2024 paris2024,"['korean', 'shooter', 'kim', 'yeji', 'best', 'aura', 'always', 'keep', 'shining', 'turkish', 'shooter', 'yusuf', 'dike', 'lens', 'headphone', 'vibe', 'cat', 'person', 'kimyeji', 'olympics2024', 'paris2024']",korean shooter kim yeji best aura always keep shining turkish shooter yusuf dike lens headphone vibe cat person kimyeji olympics2024 paris2024,non-hate
TopPost,#olympics2024,26-07-2024,I love him  #Olympics2024 #PARIS2024,0,2,345,love olympics2024 paris2024,"['love', 'olympics2024', 'paris2024']",love olympics2024 paris2024,non-hate
TopPost,#olympics2024,26-07-2024,Paris  PUMA HOUSE -TÃ¢Â€Â™waz a great experience  today at the Puma House doing our Opening ceremony photoshoot ! s/o to broady and stacey-#paris2024 #contentcreator #olympics2024 #explorepage,94,574,18000,paris puma house twaz great experience today puma house opening ceremony photoshoot broady staceyparis2024 contentcreator olympics2024 explorepage,"['paris', 'puma', 'house', 'twaz', 'great', 'experience', 'today', 'puma', 'house', 'opening', 'ceremony', 'photoshoot', 'broady', 'staceyparis2024', 'contentcreator', 'olympics2024', 'explorepage']",paris puma house twaz great experience today puma house opening ceremony photoshoot broady staceyparis2024 contentcreator olympics2024 explorepage,non-hate
TopPost,#paris2024,08-08-2024,"Gold then. Silver now. The consistency means more than the medal itself! Thank you for furthering the nationÃ¢Â€Â™s pride by 89.45mts, Neeraj! #WhistleForIndia #Paris2024 #Olympics",391,5800,167000,gold silver consistency mean medal thank furthering nation pride neeraj whistleforindia paris2024 olympics,"['gold', 'silver', 'consistency', 'mean', 'medal', 'thank', 'furthering', 'nation', 'pride', 'neeraj', 'whistleforindia', 'paris2024', 'olympics']",🥇 silver consistency mean 🏅 thank furthering nation pride neeraj whistleforindia paris2024 olympics,non-hate
TopPost,#paris2024,08-08-2024,"Yes, it's a thing. Athletes at the Olympics and beyond are striking the cool stance of Turkish silver medalist Yusuf Dikec, who broke the internet. #Paris2024",403,3200,106000,yes thing athlete olympics striking cool stance turkish silver medalist yusuf dikec broke internet paris2024,"['yes', 'thing', 'athlete', 'olympics', 'striking', 'cool', 'stance', 'turkish', 'silver', 'medalist', 'yusuf', 'dikec', 'broke', 'internet', 'paris2024']",yes thing athlete olympics striking cool stance turkish silver medalist yusuf dikec broke internet paris2024,non-hate
TopPost,#paris2024,08-08-2024,HISTORY FOR PAKISTAN's Arshad Nadeem is the first Olympic champion in athletics for Pakistan.92.97m Olympic record for the javelin throw gold  #Paris2024 #Olympics,1600,6300,152000,history pakistan arshad first olympic champion athletics pakistan9297m olympic record javelin throw gold paris2024 olympics,"['history', 'pakistan', 'arshad', 'first', 'olympic', 'champion', 'athletics', 'pakistan9297m', 'olympic', 'record', 'javelin', 'throw', 'gold', 'paris2024', 'olympics']",history pakistan arshad first olympic 👑 athletics pakistan9297m olympic 📈 javelin throw 🥇 paris2024 olympics,non-hate
TopPost,#paris2024,08-08-2024,HISTORY for  Letsile Tebogo!!!He wins GOLD in the menÃ¢Â€Â™s 200m at the #Paris2024 Olympics in an African Record of 19.46s!!Ã¢Â€Â¢ First person ever from Botswana to win GOLD  at an Olympic GamesÃ¢Â€Â¢ First African medal in the event since 1996,5600,14000,488000,history letsile tebogohe win gold men paris2024 olympics african record first person ever botswana win gold olympic game first african medal event,"['history', 'letsile', 'tebogohe', 'win', 'gold', 'men', 'paris2024', 'olympics', 'african', 'record', 'first', 'person', 'ever', 'botswana', 'win', 'gold', 'olympic', 'game', 'first', 'african', 'medal', 'event']",history letsile tebogohe 🏆 🥇 men paris2024 olympics african 📈 first person ever botswana 🏆 🥇 olympic 🎮 first african 🏅 event,non-hate
